 ,rmse,mean,median,std,min,max,sse
rgbd_dataset_freiburg3_walking_halfsphere-groundtruth.txt,3.1266217948610127,3.0369691318952357,3.095826393711379,0.7433588231906586,0.03844320486119752,4.298671930957282,9981.05488891
rgbd_dataset_freiburg3_nostructure_texture_far-groundtruth.txt,1.6514850234124305,1.3820867470417972,1.442936126856036,0.9040127245824464,0.04345261787280506,2.811555765052509,1227.3312521500004
rgbd_dataset_freiburg3_walking_static-groundtruth.txt,1.4083307052930314,1.1124150055262614,0.5359400059708175,0.8636713674489709,0.0400366082479524,2.79859138317833,1410.1941119599999
rgbd_dataset_freiburg3_nostructure_notexture_near_withloop-groundtruth.txt,2.5008982857186695,2.219582529246574,2.0988031303578714,1.1523652334975931,0.02539783455336285,4.235068587402098,6798.63306
rgbd_dataset_freiburg3_sitting_xyz-groundtruth.txt,1.3477789876991455,1.159466683896662,1.2901451409849267,0.6871282330227821,0.04634403953045087,2.4528001528864922,2179.80983962
rgbd_dataset_freiburg3_structure_notexture_near-groundtruth.txt,0.24457895600081092,0.18995024555057613,0.14618285636828843,0.15407066539001654,0.0049939963956734884,0.5953123129920966,61.61343169
rgbd_dataset_freiburg3_long_office_household-groundtruth.txt,0.9075976191093736,0.6889049392023241,0.38690740494335346,0.5908835950977535,0.007308898685848572,1.92661517953119,2065.0997296
rgbd_dataset_freiburg3_structure_texture_far-groundtruth.txt,0.7105115598244831,0.6408734703370672,0.7082975716462678,0.3067700631781796,0.0023853720883751897,1.0388094916778532,449.80056888999997
rgbd_dataset_freiburg3_sitting_rpy-groundtruth.txt,2.049786528317841,1.9768765455002109,2.195489130011807,0.5418338633976838,0.04517045494568329,2.478428288250439,3163.82348319
rgbd_dataset_freiburg3_sitting_static-groundtruth.txt,0.25823149796196926,0.21645512821217788,0.16505107908358177,0.14082146146923835,0.03239753077010651,0.5110596247014628,42.01060911999999
rgbd_dataset_freiburg3_structure_texture_near-groundtruth.txt,0.3656005807687455,0.3240894393201201,0.27079597318272464,0.16920348690146497,0.009366963221877092,0.7284062808625417,140.88162903
rgbd_dataset_freiburg3_walking_rpy-groundtruth.txt,1.8262510559006504,1.5834157488316518,1.5209859271216273,0.9099381767626523,0.048241890510219376,3.4876289252155255,2881.60668217
rgbd_dataset_freiburg3_nostructure_texture_near_withloop-groundtruth.txt,2.456239030886665,2.2793755702273857,2.166997761881632,0.915181504785605,0.03750426642396831,3.47393407680687,9924.46624092
rgbd_dataset_freiburg3_sitting_halfsphere-groundtruth.txt,0.48133055113657275,0.4147179551947292,0.4524630592656156,0.244311516504113,0.0421575615993145,0.9884356782310117,247.66495732
rgbd_dataset_freiburg3_walking_xyz-groundtruth.txt,3.072707872475287,2.52171595314815,2.3717972468151656,1.7556999519307737,0.05757916289770108,5.9101064000574475,7713.733008040001
rgbd_dataset_freiburg3_nostructure_notexture_far-groundtruth.txt,1.9189184266085992,1.684847193603086,1.7732083521120694,0.9184431730846647,0.0395790348543266,3.096481739006384,1675.42280723
rgbd_dataset_freiburg3_structure_notexture_far-groundtruth.txt,0.23495955573236266,0.19691532356347136,0.1779107095862,0.12818091970274914,0.014564683312726038,0.4308469565866749,43.50232235
