,rmse,mean,median,std,min,max,sse
rgbd_dataset_freiburg3_walking_halfsphere-groundtruth.txt,2.5113828100927322,2.4277152317332136,2.43360950441931,0.6428393053009581,0.032545045705913746,3.6148267980637745,6464.7197092999995
rgbd_dataset_freiburg3_nostructure_texture_far-groundtruth.txt,2.242405587419209,1.8814607585995233,1.9455012952448714,1.220036160258783,0.033602827262002914,3.772907666508684,2262.77226832
rgbd_dataset_freiburg3_walking_static-groundtruth.txt,1.1578726598068692,0.931408133946139,0.5037051816290955,0.6878575320131378,0.028797395715585126,2.358813349970701,963.9410802600001
rgbd_dataset_freiburg3_nostructure_notexture_near_withloop-groundtruth.txt,2.5701051779331303,2.3042460046168904,2.6922710284295306,1.1383720726747404,0.01895072557977651,3.7668512235021976,7239.5629257
rgbd_dataset_freiburg3_sitting_xyz-groundtruth.txt,0.38260288232422646,0.3259716996951004,0.3392516394220353,0.20031828813339322,0.02141424759359975,0.7385057684270313,179.46796778000004
rgbd_dataset_freiburg3_structure_notexture_near-groundtruth.txt,0.32155147027795516,0.26189531849820025,0.19859609764544725,0.18656417176575177,0.002776688675382886,0.750576278601982,109.08209217999999
rgbd_dataset_freiburg3_long_office_household-groundtruth.txt,1.2657201043012327,0.9571950652537381,0.5944620593444129,0.8281455122659394,0.0019723082923313847,2.622347108984621,3965.0672715200003
rgbd_dataset_freiburg3_structure_texture_far-groundtruth.txt,1.0623517988949727,0.9603911287983036,1.055491616195864,0.454136790340647,0.00746592258197199,1.545608168327277,1027.0181235999999
rgbd_dataset_freiburg3_sitting_rpy-groundtruth.txt,0.3876234923250303,0.3624723239399049,0.3744855137385157,0.13735278002231127,0.045724610441205585,0.927451799286626,120.05132546999998
rgbd_dataset_freiburg3_sitting_static-groundtruth.txt,0.08843740645507005,0.08481366700020018,0.0814760087387691,0.02505627167953005,0.046874939999961666,0.15119173257820684,5.326220080000001
rgbd_dataset_freiburg3_structure_texture_near-groundtruth.txt,0.4358619108257132,0.3907746760779238,0.36388613603708503,0.19305635924474412,0.0033136083051562423,0.8978915079228671,200.04431239
rgbd_dataset_freiburg3_walking_rpy-groundtruth.txt,2.1171622762095015,1.6852115892340105,1.5497660796207633,1.2815763743593194,0.05115750189366169,4.588546863659562,3899.66721031
rgbd_dataset_freiburg3_nostructure_texture_near_withloop-groundtruth.txt,2.898146795049396,2.562954356599427,2.6106325823447465,1.352967040117055,0.0215828635727515,4.46875243216717,13783.177201719998
rgbd_dataset_freiburg3_sitting_halfsphere-groundtruth.txt,0.23538229326626697,0.20938549815055454,0.24964450724980922,0.10752923857040479,0.040857557440454,0.39508309252611656,59.67099543
rgbd_dataset_freiburg3_walking_xyz-groundtruth.txt,2.9773237822256973,2.4599457027409892,2.12461826314106,1.6772370267117502,0.05728926601030945,5.789696893620598,7375.2281443
rgbd_dataset_freiburg3_nostructure_notexture_far-groundtruth.txt,1.9401118762418836,1.6918564464411745,1.7470112728043359,0.9495556102568422,0.044141024002621466,3.198869647234785,1708.87147792
rgbd_dataset_freiburg3_structure_notexture_far-groundtruth.txt,0.2935698608079637,0.2517162990839621,0.2558966449716319,0.1510700762900468,0.005249761899362613,0.5014782248512892,67.05057875
