,rmse,mean,median,std,min,max,sse
rgbd_dataset_freiburg3_walking_halfsphere-groundtruth.txt,1.4830750827494086,1.4295387364676024,1.4830125606660232,0.394880617415916,0.03635670502121995,2.0383607286248426,2133.52635004
rgbd_dataset_freiburg3_nostructure_texture_far-groundtruth.txt,2.39344871762433,2.0052813445959865,2.067105640745049,1.3066918125223186,0.03891092391604195,4.032748504432182,2572.1399469899998
rgbd_dataset_freiburg3_walking_static-groundtruth.txt,0.3773192653286679,0.3472674082237411,0.34785609912745463,0.1475641391860884,0.03880038659601199,0.8000727779396072,96.24200372
rgbd_dataset_freiburg3_nostructure_notexture_near_withloop-groundtruth.txt,2.426446442992917,2.130940292234678,2.548110212747961,1.1604894707164575,0.012893796958227543,3.64226767000999,6441.080720739999
rgbd_dataset_freiburg3_sitting_xyz-groundtruth.txt,0.07853959199222409,0.07115275549814029,0.06775433565462781,0.03325286296436587,0.014018559127099695,0.1606762272397507,7.482351090000002
rgbd_dataset_freiburg3_structure_notexture_near-groundtruth.txt,0.5763572758968756,0.4838393040465153,0.4458265357737244,0.3131888205844053,0.003443835071544443,1.1942741854364936,344.47865473
rgbd_dataset_freiburg3_long_office_household-groundtruth.txt,2.377517835938025,2.076253976292815,2.1379694431866887,1.158343854877171,0.004536518488885497,4.409183018428697,14171.045787930001
rgbd_dataset_freiburg3_structure_texture_far-groundtruth.txt,1.555915809489158,1.4005708917538076,1.4847441867203923,0.6776984457634871,0.0191020941260377,2.2550594870202425,2195.73272364
rgbd_dataset_freiburg3_sitting_rpy-groundtruth.txt,0.3684949967140043,0.3355486651361,0.3751556077149854,0.15230120133680994,0.04554843575799281,0.5608541432493837,108.49506152
rgbd_dataset_freiburg3_sitting_static-groundtruth.txt,0.09742313572948968,0.0965506821299025,0.09464383229123992,0.013008964432924413,0.05118954971476125,0.1229000406834756,6.47304435
rgbd_dataset_freiburg3_structure_texture_near-groundtruth.txt,0.9260463170764239,0.8088352144947224,0.6886402415197358,0.45094054726103855,0.004079215610874301,1.7965004369607038,869.5676463100001
rgbd_dataset_freiburg3_walking_rpy-groundtruth.txt,0.9608013048024092,0.8714985326632325,0.8960030468698195,0.4045113779312576,0.047124728115926655,1.5057790475365236,765.2823531199999
rgbd_dataset_freiburg3_nostructure_texture_near_withloop-groundtruth.txt,3.0463588355903397,2.672676208678836,2.7802504365614262,1.4618837295563052,0.019269405802981986,4.662022218951772,15266.09704527
rgbd_dataset_freiburg3_sitting_halfsphere-groundtruth.txt,0.194865525377121,0.15721095790452527,0.11903890120460622,0.11514029570590383,0.01683211216692662,0.6070038797240097,40.896461099999996
rgbd_dataset_freiburg3_walking_xyz-groundtruth.txt,1.8827129028711949,1.5569068047751418,1.3737408562025082,1.058607139538809,0.055226171332077634,3.5989642551712016,2690.35737685
rgbd_dataset_freiburg3_nostructure_notexture_far-groundtruth.txt,1.9101243136864845,1.6628102590608762,1.7086946743055065,0.940019646655412,0.044707270102299926,3.1783929099467865,1660.10157665
rgbd_dataset_freiburg3_structure_notexture_far-groundtruth.txt,0.5278251988284864,0.45894866276154583,0.4845897852823561,0.26070206264569545,0.004965883607173999,0.8408121609491622,220.37215745000003
