,rmse,mean,median,std,min,max,sse
rgbd_dataset_freiburg3_walking_halfsphere-groundtruth.txt,2.696390084284479,2.632617426133267,2.741611458895684,0.5829622408416427,0.033620529442589205,3.7211753761412534,6834.2883174300005
rgbd_dataset_freiburg3_nostructure_texture_far-groundtruth.txt,2.2745297937885662,1.8891893731389295,1.9563531225215962,1.2666685814572005,0.033814346067904275,3.912192807109588,1753.81168038
rgbd_dataset_freiburg3_walking_static-groundtruth.txt,1.2486377157665502,0.9911887543908944,0.5306994347085741,0.7593688157962082,0.028798263836558098,2.54608289535121,1096.0445901
rgbd_dataset_freiburg3_nostructure_notexture_near_withloop-groundtruth.txt,2.8436810391097973,2.561274005329994,2.8402809945883476,1.235474533049316,0.010664895686316005,4.121602727095371,6970.5818365899995
rgbd_dataset_freiburg3_sitting_xyz-groundtruth.txt,0.47707950666940063,0.41963042500931075,0.48582526742164167,0.226969517976366,0.0362117384283052,0.8165507087744152,246.26845385000001
rgbd_dataset_freiburg3_structure_notexture_near-groundtruth.txt,0.2995987781480933,0.24677881965178994,0.19202699372235632,0.16988125864585465,0.0030083217912981472,0.7096632863548741,71.98706115000002
rgbd_dataset_freiburg3_long_office_household-groundtruth.txt,1.1584115174448744,0.85877283052418,0.48178092619117097,0.7774486923922531,0.012323148948219413,2.414887842116068,3153.5055228100005
rgbd_dataset_freiburg3_structure_texture_far-groundtruth.txt,1.0602212603338392,0.9739867911063202,1.0559646442934014,0.4188303375046841,0.0178807158693383,1.5204283541160366,858.7888083400001
rgbd_dataset_freiburg3_sitting_rpy-groundtruth.txt,0.4663447272801225,0.43494267104071405,0.4891496275807058,0.1682328076504136,0.04433565156846117,0.8187912432360279,154.40895731
rgbd_dataset_freiburg3_sitting_static-groundtruth.txt,0.10928062169830584,0.10570887059777466,0.10920242671296283,0.02771080936586231,0.047434375720567974,0.168725724179806,7.3683708900000005
rgbd_dataset_freiburg3_structure_texture_near-groundtruth.txt,0.4275067936362535,0.38947477797957986,0.3749749191487268,0.176270973001533,0.006177378084592202,0.8773390906599343,170.33423862
rgbd_dataset_freiburg3_walking_rpy-groundtruth.txt,2.5082651089290717,2.008125690604897,1.3539255038590565,1.5029388102659311,0.03539053545794413,5.251729559868825,4875.83023892
rgbd_dataset_freiburg3_nostructure_texture_near_withloop-groundtruth.txt,2.990564813257105,2.605433685076418,2.621972761109467,1.4680576333920345,0.016520895859486757,4.685651720945551,11474.48214864
rgbd_dataset_freiburg3_sitting_halfsphere-groundtruth.txt,0.2663932171846832,0.22897846244440245,0.2500055399386182,0.13614040509196068,0.036512326685655135,0.4579087900444804,73.59106397
rgbd_dataset_freiburg3_walking_xyz-groundtruth.txt,3.1622292147197046,2.6293183243519413,2.3681552881656875,1.7568092542031704,0.0555343137168363,6.058259724541363,8059.753046780001
rgbd_dataset_freiburg3_nostructure_notexture_far-groundtruth.txt,1.9414744111578681,1.6932267101375706,1.7428247032758977,0.949897993080041,0.043688442407575016,3.2000734007206773,1334.34030277
rgbd_dataset_freiburg3_structure_notexture_far-groundtruth.txt,0.2766465636760588,0.23668369634217162,0.2473194561467999,0.14322761283906926,0.010569295151522759,0.482810666824999,44.23625965000001
